DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,LUCIO CAMPELO DA SILVA,-1,15605,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,26/12/63,000000000NULL,33,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,115.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,CIRLENE AZEVEDO HONORATO PUGLIESI TAVARES,-1,15606,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,06/09/62,000000000NULL,34,4,FEMININO,NULO,-1.0,NULO,5.0,MEDIA,1721000,-1.0,29.0,-1.0,NULO,351.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,MARIO VENANCIO DE SOUSA,-1,15607,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,05/07/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,72.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,ALTAIR PINHEIRO DA ROCHA,-1,15608,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,02/12/57,000000000NULL,39,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,846.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,RAIMUNDO ALVES DA COSTA,-1,15609,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,05/04/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,251.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,LUIZ RODRIGUES DE LACERDA,-1,15610,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,11/05/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,26.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,ZILNEIDE NOGUEIRA AVELINO,-1,15612,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,13/03/50,000000000NULL,46,4,FEMININO,NULO,-1.0,NULO,1.0,ELEITO,1721000,-1.0,29.0,-1.0,NULO,44.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSINO NOGUEIRA DE SOUSA GUERRA,-1,15613,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,TQM,PC DO B/PT/PMDB,TEM QUE MUDAR,-1,NULO,14/11/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,819.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,GETULIO VARGAS AGUIAR,-1,18601,NULO,-1,NULO,18,PST,PARTIDO SOCIAL TRABALHISTA,-1,NULO,NULO,NULO,-1,NULO,17/05/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,202.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,EXPEDITO DE SOUSA MELO,-1,20605,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,01/01/52,000000000NULL,44,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,159.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSE LUCIO DE CARVALHO,-1,20607,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,05/05/31,000000000NULL,65,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,59.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JORGE DOMINGOS DE ARRUDA,-1,20620,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,11/03/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,99.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,ANTONIO CARLITO HENRIQUE VASCONCELOS,-1,20630,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,14/10/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,99.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,HUGO FERREIRA DA ROCHA,-1,20680,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,23/05/30,000000000NULL,66,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,386.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,SUAMI MATOS OLIVEIRA,-1,22611,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,23/09/62,000000000NULL,34,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,193.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,EUCLIDES CORREIA COSTA,-1,22615,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,13/07/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,411.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSE GOMES BEZERRA,-1,22622,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,09/02/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,170.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,LUIZ FERNANDE BARRETO ALVES,-1,22624,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,21/04/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,173.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,CARLOS ROBERTO DIAS DA SILVA,-1,22633,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,12/01/61,000000000NULL,35,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,217.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSE IVAN RODRIGUES DE SOUZA,-1,22644,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,29/09/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,300.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,RAIMUNDO PAULO MORAES,-1,22645,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,07/06/48,000000000NULL,48,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,445.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,PAULO PEREIRA PONTES,-1,22651,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,06/12/42,000000000NULL,54,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,383.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,BALBINO DOS SANTOS NETO,-1,22655,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,18/01/58,000000000NULL,38,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,105.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,VERA LUCIA OLIVEIRA WATANABE,-1,22676,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,17/08/60,000000000NULL,36,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,121.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,DOMICILIA PINTO CIRQUEIRA,-1,22677,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,30/07/64,000000000NULL,32,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,168.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,MARTONE SOUSA DE CASTRO,-1,22678,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,12/05/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,579.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,DELFINO SERPA DE FREITAS,-1,22699,NULO,-1,NULO,22,PL,PARTIDO LIBERAL,-1,NULO,NULO,NULO,-1,NULO,05/11/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,167.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,MARIA DE FATIMA BENTO DA SILVA,-1,23602,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,08/01/69,000000000NULL,27,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,29.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,CICERO HERMINO SOBRINHO,-1,23603,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,06/07/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,11.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,HOMERO BENJAMIN DE ARAUJO,-1,23605,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,17/01/50,000000000NULL,46,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,8.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,AURILENE RODRIGUES DE SOUSA LOURENCO,-1,23606,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,09/02/66,000000000NULL,30,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,1.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSE RIBAMAR DOS SANTOS,-1,23608,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,10/09/37,000000000NULL,59,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,19.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,EDISIO BARCELOS,-1,23609,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,12/02/40,000000000NULL,56,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,12.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,OSVALDO MARQUES DE CARVALHO,-1,23610,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,28/10/59,000000000NULL,37,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,205.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,VALDENEIDE LACERDA DOS SANTOS,-1,23611,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,16/05/74,000000000NULL,22,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,187.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSIVALDO ALVES DA SILVA,-1,23612,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,24/11/67,000000000NULL,29,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,239.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,CARLOS JOSE DE OLIVEIRA,-1,23620,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,25/01/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,60.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOAO FRANCISCO DINAMARCO,-1,23623,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,05/10/44,000000000NULL,52,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,69.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSE FERREIRA PINTO,-1,23633,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,23/02/35,000000000NULL,61,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,135.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,EDILSON PEREIRA SILVA,-1,23678,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,NULO,NULO,NULO,-1,NULO,11/05/67,000000000NULL,29,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,19.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,HEBERKIS JOSE SOARES AZEVEDO,-1,25601,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,10/07/60,000000000NULL,36,-1,NULO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,31.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,LUIS CARLOS BASTOS,-1,25611,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,30/11/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,23.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,IVANIRA MIRANDA MARINHO,-1,25617,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,17/08/49,000000000NULL,47,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,15.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOAO BATISTA VILAR DE OLIVEIRA,-1,25622,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,22/02/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,31.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,HUMBERTO MASCARENHAS DE MORAES,-1,25625,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,29/03/71,000000000NULL,25,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,39.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,HUMBERTO VIANA CAMELO,-1,25632,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,10/05/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,47.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JUAREZ BATISTA GIOVANETTI,-1,25633,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,24/06/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,1721000,-1.0,29.0,-1.0,NULO,20.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,AGUINALDO OLINTO  DE ALMEIDA FILHO,-1,25651,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,21/04/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,54.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,MARIZA SALES COELHO,-1,25654,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,23/02/49,000000000NULL,47,4,FEMININO,NULO,-1.0,NULO,5.0,MEDIA,1721000,-1.0,29.0,-1.0,NULO,74.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,JOSE GONSALVES FARIA,-1,25655,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,09/03/42,000000000NULL,54,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,31.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,ALSIRENE DE SOUZA SA FEITOSA,-1,25677,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,30/08/67,000000000NULL,29,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,41.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,SILVINO PEREIRA GONCALVES,-1,25678,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,28/09/39,000000000NULL,57,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,1721000,-1.0,29.0,-1.0,NULO,67.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,WANDERLEI BARBOSA CASTRO,-1,25699,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,NULO,NULO,NULO,-1,NULO,12/03/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,1721000,-1.0,29.0,-1.0,NULO,15.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:16,1996,1,ELEICOES 1996,TO,73440,PALMAS,11,VEREADOR,MANOEL BONFIM DE OLIVEIRA MARTINS,-1,27601,NULO,-1,NULO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,-1,NULO,NULO,NULO,-1,NULO,23/07/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,1721000,-1.0,29.0,-1.0,NULO,38.0,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
