DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,AVANY MEDEIROS ALVES,-1,33632,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,06/09/55,000000000NULL,41,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,67,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,MARCONDES DE ALMEIDA CAVALCANTI,-1,33633,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,06/08/59,000000000NULL,37,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,26,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,DJACY LIMA DE OLIVEIRA,-1,33634,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,03/03/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,262,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSE ESPINOLA DA COSTA,-1,33635,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,25/07/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,8,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,DORGIVAL DE FREITAS SILVA,-1,36610,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,23/02/42,000000000NULL,54,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,225,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,IVALDO RODRIGUES DO NASCIMENTO,-1,36621,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,24/08/58,000000000NULL,38,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,82,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,SERGIO RICARDO ANTUNES,-1,36633,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,03/12/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,84,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSE FRANCISCO DE MORAIS,-1,36660,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,19/08/27,000000000NULL,69,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,114,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,CICERO ROMAO BATISTA,-1,36662,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,07/01/50,000000000NULL,46,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,150,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JAIME FERREIRA CARNEIRO,-1,36666,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,31/05/48,000000000NULL,48,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,28,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOAO ALFREDO ARANHA RABELO,-1,40601,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,19/06/52,000000000NULL,44,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,330,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JAYME CESAR DA SILVA,-1,40610,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,02/10/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,52,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,PAULO ABRANTES DE OLIVEIRA,-1,40612,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,01/09/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,37,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSELIA DE LIMA SILVA,-1,40614,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,03/08/55,000000000NULL,41,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,34,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,LEONCIO FERNANDES DE OLIVEIRA,-1,40630,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,19/06/52,000000000NULL,44,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,44,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,IVALDO ARAUJO FILHO,-1,40640,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,31/10/71,000000000NULL,25,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,99,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,ERONALDO DE SOUSA QUEIROZ,-1,40654,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,05/01/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,64,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,DIVANILDO PEREIRA DA SILVA,-1,40655,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,16/03/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,96,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,CARLOS ONOFRE FA?ANHA DANTAS,-1,40666,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,06/04/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,154,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOANA CELIA ALMEIDA DE SOUSA,-1,40670,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,27/03/60,000000000NULL,36,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,115,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JUAREZ QUIRINO PEREIRA,-1,40677,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,24/08/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,31,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,MARIA JOSE SILVA DIAS,-1,40678,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,CMPMJP,PSB/PSDB,COLIGACAO MOVIMENTO POPULAR MUDA JOAO PESSOA,-1,NULO,20/01/57,000000000NULL,39,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,18,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,MARIO ROBERTO BARROS DE OLIVEIRA,-1,41601,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,07/04/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,63,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,GERMANO PEREIRA FERNANDES,-1,41605,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,17/09/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,46,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,EDIBERTO DE SOUSA SANTOS,-1,41607,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,28/04/68,000000000NULL,28,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,168,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,ALUISIO CANDIDO MACIEL,-1,41608,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,25/07/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,36,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,SERGIO BASTOS DA SILVA,-1,41609,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,21/11/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,36,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSIAS PAES DA SILVA,-1,41610,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,27/12/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,10,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,ALMIR SERRANO VELOSO,-1,41611,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,05/11/57,000000000NULL,39,2,MASCULINO,NULO,-1.0,NULO,8.0,REGISTRO NEGADO ANTES ELEICAO,2507507,-1.0,1,-1,NULO,74,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,TARCISIO DANTAS DA NOBREGA,-1,41624,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,09/04/57,000000000NULL,39,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,17,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,CLEDISON MAIA DA SILVA,-1,41656,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,22/06/76,000000000NULL,20,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,46,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,GILENO GON?ALVES DIAS,-1,41660,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,09/06/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,340,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,SEVERINA BARBOSA DE OLIVEIRA,-1,41666,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,08/09/57,000000000NULL,39,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,51,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,IRENE MARTINS FERREIRA,-1,41673,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,25/12/57,000000000NULL,39,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,141,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSINATO GOMES PROCOPIO,-1,41676,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,CFPO,PSC/PMN/PSD,COLIGACAO FRENTE POPULAR DAS OPOSI?OES,-1,NULO,19/08/62,000000000NULL,34,-1,NULO,NULO,-1.0,NULO,8.0,REGISTRO NEGADO ANTES ELEICAO,2507507,-1.0,1,-1,NULO,390,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,ROBERTO CARLOS DE ALMEIDA LIMA,-1,43608,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,08/06/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,28,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,DENIS SOARES DOS SANTOS,-1,43610,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,14/01/63,000000000NULL,33,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,4,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,VALDIR PEREIRA DA SILVA JUNIOR,-1,43611,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,13/02/71,000000000NULL,25,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,355,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,ERLAINE CRISTINA VICENTE PEREIRA,-1,43615,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,18/12/62,000000000NULL,34,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,91,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,FRANCISCO DE SOUZA RANGEL,-1,43620,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,06/09/52,000000000NULL,44,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,222,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSE WAGNER DE OLIVEIRA,-1,43622,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,16/10/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,271,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSEILDA COSTA ARAGAO,-1,43623,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,12/12/46,000000000NULL,50,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,226,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,WALMIR RUFINO DA SILVA,-1,43666,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,CPVJ,PT/PPS/PV,COLIGACAO O POVO VIRA O JOGO,-1,NULO,23/10/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2507507,-1.0,1,-1,NULO,50,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSE UBIRATAN DE SOUZA,-1,44624,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,11/11/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,138,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,HUGO MARCONI RIBEIRO,-1,44625,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,09/02/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,47,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,DEMETRIO REGIS DE OLIVEIRA,-1,44644,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,21/11/50,000000000NULL,46,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,72,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,JOSE DE ARIMATEA DA SILVA,-1,44650,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,15/07/41,000000000NULL,55,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,66,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:14:05,1996,1,ELEICOES 1996,PB,20516,JOAO PESSOA,11,VEREADOR,MANOEL JAMES TRAVASSOS DA LUZ,-1,44664,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,CFRP,PSDC/PRN/PRP,COLIGA?AO FRENTE DE RENOVA?AO POPULAR,-1,NULO,20/11/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2507507,-1.0,1,-1,NULO,7,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
