DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO CIRILO DA SILVA,-1,20610,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,25/05/43,000000000NULL,53,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,17,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JORGE CANUTO DE SOUZA,-1,20613,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,27/09/50,000000000NULL,46,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,18,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,CASSISA MURELLI DE SA REVOREDO,-1,20616,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,16/01/59,000000000NULL,37,-1,NULO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,148,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,RONALDO FRANCISCO DE CARVALHO,-1,20620,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,28/08/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,10,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ANTONIO SOTERO DA SILVA,-1,20622,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,01/01/58,000000000NULL,38,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,37,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,RAIMUNDO JULIO DO NASCIMENTO,-1,20631,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,24/03/42,000000000NULL,54,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,1,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,UBIRAJARA RIBEIRO DE SOUSA,-1,20632,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,25/03/46,000000000NULL,50,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,42,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MIGUEL JOAQUIM DA SILVA,-1,20633,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,08/03/39,000000000NULL,57,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,68,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,EDSON PEREIRA DA SILVA,-1,20635,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,10/01/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,23,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO DE ASSIS RODRIGUES,-1,20655,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,01/01/59,000000000NULL,37,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,308,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,LUIZ CARVALHO DE RESENDE,-1,20664,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,26/05/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,8,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,IVANETE FIRMANO DA SILVA,-1,20665,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,18/03/50,000000000NULL,46,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,2,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO ANDRE DO NASCIMENTO,-1,20666,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,08/01/25,000000000NULL,71,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,3,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,PEDRO MAURICIO SOBRINHO,-1,20670,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,08/09/43,000000000NULL,53,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,109,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ERIVALDO SILVA ROCHA,-1,20678,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,06/05/41,000000000NULL,55,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,337,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,DALVANIRA MARIA DE LIMA,-1,20688,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,30/01/47,000000000NULL,49,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,466,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO DAS CHAGAS DA SILVA ALMEIDA,-1,20697,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,27/03/66,000000000NULL,30,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,2437,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ZACARIAS ANSELMO DA SILVA,-1,20698,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,21/12/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,570,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MELQUIADES PEREIRA DA COSTA,-1,20699,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,18/02/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,1328,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE WILLIAMS VIEIRA DE FRANCA,-1,23611,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,PT/PC DO B/PPS,PT/PPS/PC DO B,FRENTE POPULAR DE NATAL,-1,NULO,20/12/41,000000000NULL,55,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,1687,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,HERMANO DE PAIVA OLIVEIRA,-1,23623,NULO,-1,NULO,23,PPS,PARTIDO POPULAR SOCIALISTA,-1,PT/PC DO B/PPS,PT/PPS/PC DO B,FRENTE POPULAR DE NATAL,-1,NULO,17/11/41,000000000NULL,55,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,1557,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,AVANI RODRIGUES POLICARPO NOBREGA,-1,25601,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,25/12/38,000000000NULL,58,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,361,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,LUIZ ALMIR FILGUEIRAS MAGALHAES,-1,25607,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,20/04/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,1,-1,NULO,940,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO SALES DE AQUINO NETO,-1,25610,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,14/07/65,000000000NULL,31,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,1,-1,NULO,1740,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ENILDO ALVES,-1,25611,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,26/05/50,000000000NULL,46,2,MASCULINO,NULO,-1.0,NULO,5.0,MEDIA,2408102,-1.0,1,-1,NULO,944,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,DICKSON RICARDO NASSER DOS SANTOS,-1,25623,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,04/10/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,1,-1,NULO,366,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MARIA DE FATIMA BENEDETTO FERNANDES CARRILHO,-1,25625,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,25/08/59,000000000NULL,37,4,FEMININO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,1,-1,NULO,981,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,WALTER LUIZ GOMES ALCOFORADO,-1,25626,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,16/08/39,000000000NULL,57,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,1064,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,LEONCIO AUGUSTO QUEIROZ DA SILVA,-1,25632,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,23/09/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,954,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,AMERICO JOSE DE HOLANDA GODEIRO,-1,25662,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,24/10/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,1,-1,NULO,72,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JORGE ALBERTO DE SOUZA MADRUGA,-1,25666,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,25/04/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,8,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,CRISTINA MARIA MOURA DE MEDEIROS,-1,25668,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,28/06/57,000000000NULL,39,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,8,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,URUBATAN BARTOLOMEU MAIA,-1,25677,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,13/08/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,18,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ALUISIO MACHADO CUNHA,-1,25678,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,09/08/38,000000000NULL,58,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,1,-1,NULO,16,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,CICERO TONY EDSON BATISTA DA SILVA,-1,25690,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,13/05/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,73,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,LOURIVAL RIBEIRO DA SILVA,-1,33601,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,29/11/58,000000000NULL,38,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,68,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCA DE MORAIS SILVA,-1,33606,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,13/02/50,000000000NULL,46,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,562,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ADEMAR COSTA DA SILVA,-1,33607,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,11/09/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,180,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,SELVENY AZEVEDO PIRES,-1,33608,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,29/10/54,000000000NULL,42,-1,NULO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,99,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,SUELI PAULO TEIXEIRA COSTA,-1,33610,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,19/01/59,000000000NULL,37,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,858,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,PEDRO GOMES TAVARES FILHO,-1,33613,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,02/05/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,241,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,HUMBERTO GAMBARRA PIRES,-1,33621,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,30/08/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,442,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MARIA AMELIA DE LIMA FREIRE,-1,33630,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,02/09/59,000000000NULL,37,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,196,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO SILVA DO NASCIMENTO,-1,33633,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,12/05/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,249,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JAILTON JOSE BARBOSA TINOCO,-1,33644,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,03/04/47,000000000NULL,49,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,94,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,EDMILSON AVELINO DOS SANTOS,-1,33649,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,19/06/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,25,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MARIA DAS GRACAS SILVA,-1,33650,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,08/11/60,000000000NULL,36,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,185,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FLAVIO COSTA DE GOIS,-1,33654,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,25/08/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,10,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ANTONIO CARLOS JESUS DOS SANTOS,-1,33655,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,02/05/65,000000000NULL,31,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,104,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JULIO RIBEIRO DA ROCHA,-1,33658,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,15/11/40,000000000NULL,56,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,15,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE CLEBER SOARES,-1,33665,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,04/06/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,8,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ANTONIO BEZERRA LOPES,-1,33666,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,30/08/59,000000000NULL,37,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,123,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOAO MARIA MARIO CESAR BALDUINO,-1,33667,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,23/01/61,000000000NULL,35,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,13,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
