DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,2,12,Casa,"UMA CASA RESIDÊNCIAL SITUADA NA RUA DA PIEDADE, 76, CENTRO, PORTO DE PEDRAS/AL","39600,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,3,13,Terreno,"UM TERRENO DENOMINADO FAZENDA BATERIA, SITUADO NA ESTRADA DE PORTO DE PEDRAS-PORTO CALVO, KM09, NO MUNICÍPIO DE PORTO DE PEDRAS COM UMA ÁREA DE 126HA","254192,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,4,12,Casa,"UMA CASA RESIDENCIAL SITUADA NA RUA 02 DE JANEIRO, 104, NO MUNICÍPIO DE PORTO DE PEDRAS/AL","30000,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,5,11,Apartamento,"UM APARTAMENTO SITUADO À RUA JAMAICA, 100, NA CIDADE DE RECIFE/PE","158225,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,6,11,Apartamento,"UM APARTAMENTO DE COBERTURA DUPLEX, SITUADO NA RUA CARLOS COMENALE, 68, APTO 172, CERQUEIRA CÉSAR, SÃO PAULO/SP","417180,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,7,11,Apartamento,"UM APARTAMENTO DE COBERTURA DUPLEX, SITUADO NA RUA CARLOS COMENALE, 68, APTO 173, CERQUEIRA CESAR, SÃO PAULO/SP","229358,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,8,11,Apartamento,"UM APARTAMENTO DE COBERTURA DUPLEX, SITUADO NA RUA CARLOS COMENALE, 68, APTO 174, CERQUEIRA CESAR, SÃO PAULO/SP","361296,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,9,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","UM VEÍCULO MARCA HONDA, MODELO CIVIC, PLACA DSK 4154, SÃO PAULO/SP","58000,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,10,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","UM VEÍCULO MARCA BMW, PLACA FRO 0111, SÃO PAULO/SP","42000,00",
23/07/2021,17:30:58,2012,2,Eleicao Ordinaria,47,ELEIÇÃO MUNICIPAL 2012,2012-10-07,AL,28479,PORTO DE PEDRAS,20000001016,11,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","UM VEÍCULO MARCA FIAT, MODELO UNO, PLACA KSD 8398 RECIFE/PE","7000,00",
