DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,40,99,Outros bens e direitos,"dois lotes de terreno, um com 360,00 m2 e o outro com 4.964,95 m2, av. felinto muller s/n varzea grande - mt","40000,00",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,41,99,Outros bens e direitos,duas casas residenciais no lote n 02 bairro verdao,"9067,10",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,42,99,Outros bens e direitos,emprestimo em moeda corrente a benedito s. castro braga,"51125,71",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,43,99,Outros bens e direitos,fazenda boa esperança municipio de cáceres,"698393,00",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,44,99,Outros bens e direitos,fazenda bonanza municipio de rosario oeste,"903082,81",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,45,99,Outros bens e direitos,fazenda santa clara no municipio de castanheiras - mt,"1300000,00",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,46,99,Outros bens e direitos,fundo aplicação banco rural s/a em nome de lucimar sacre de campos,"2838,98",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,47,99,Outros bens e direitos,grade aradora pesada controle remoto super tatu,"10000,00",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,48,99,Outros bens e direitos,grupo gerador mwm,"5000,00",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,49,99,Outros bens e direitos,lancha maarajo modelo 19 e motor para a lancha,"5000,00",JAYME VERISSIMO DE CAMPOS
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MT,MT,MATO GROSSO,10321,50,99,Outros bens e direitos,lote de terra municipio de caceres-mt parte ideal da fazenda boa esperança,"7820,37",JAYME VERISSIMO DE CAMPOS
