DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10673,1,99,Outros bens e direitos,QUOTA CAPITAL UNIMED VALE DOS SINOS,"2989,00",GERSON PETEFFI
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10673,2,99,Outros bens e direitos,UM APARTAMENTO EM NOVO HAMBURGO,"85926,00",GERSON PETEFFI
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10673,3,99,Outros bens e direitos,UM APARTAMENTO EM PORTO ALEGRE,"110998,00",GERSON PETEFFI
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10673,4,99,Outros bens e direitos,UM AUTOMÓVEL IMPORTADO PEUGEOT 306 ANO 1999,"12000,00",GERSON PETEFFI
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10682,1,99,Outros bens e direitos,UM AUTOMÓVEL FORD FIESTA ANO 1997,"10000,00",ELTON GRIEBELER
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10682,2,99,Outros bens e direitos,UM AUTOMÓVEL GM VECTRA ANO 2000,"21000,00",ELTON GRIEBELER
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10682,3,99,Outros bens e direitos,UM TERRENO COM CASA DE ALVENARIA,"160000,00",ELTON GRIEBELER
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10336,1,99,Outros bens e direitos,BANCO DO BRASIL C/C,"9883,93",ADROALDO MOUSQUER LOUREIRO
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10336,2,99,Outros bens e direitos,BANRISUL - CADERNETA,"19436,19",ADROALDO MOUSQUER LOUREIRO
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,RS,RS,RIO GRANDE DO SUL,10336,3,99,Outros bens e direitos,CAMINHONETE PALIO,"40872,00",ADROALDO MOUSQUER LOUREIRO
