DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,1,99,Outros bens e direitos,1200 SEMOVENTES - RAÇA HOLANDES E GIROLANDO,"1000000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,2,99,Outros bens e direitos,18.612 AÇÕES DO BANCO DO BRASIL S/A,"1170,79",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,3,99,Outros bens e direitos,2 (DUAS) CARRETAS BASCULANTES - CAPACIDADE 5 TONELADAS,"25000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,4,99,Outros bens e direitos,"4800,00 SACAS DE SOJA","110500,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,5,99,Outros bens e direitos,AUTOMÓVEL FIAT PALIO - FINANCIADO ,"35000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,6,99,Outros bens e direitos,AUTOMÓVEL FORD FOCUS,"30000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,7,99,Outros bens e direitos,AUTOMÓVEL HONDA FIT LXL - MT - FINANCIADO,"45000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,8,99,Outros bens e direitos,"CALCAREADEIRA - 7,5 -  MARCA SOLLUS","6000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,9,99,Outros bens e direitos,CARRETA MARCA ESTARA 3 TON,"5000,00",HUMBERTO TEIXEIRA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,MS,MS,MATO GROSSO DO SUL,10032,10,99,Outros bens e direitos,COLETORA DE FORRAGEM - MARCA JF,"10000,00",HUMBERTO TEIXEIRA
