DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000233,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",FIAT UNO 2008,"25000,00",RUBENS FERRAZ JUVENCIO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000233,2,71,Fundo de investimento financeiro - FIF,FUNDO,"129682,00",RUBENS FERRAZ JUVENCIO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000240,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO AUTOMOTOR,"10000,00",CICERO FRANCISCO DA SILVA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000245,1,13,Terreno,"02 TERRENOS NO VALOR DE R$ 2.000,00 CADA","4000,00",DANIEL JOSE DE PONTES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000248,1,39,Outras participações societárias,PARTICIPACAO DO CAPITAL SOCIAL DA FIRMA INDIVIDUAL EDINAURA MORAES DE LIMA WANDERLEY CNPJ 01421916000115,"10000,00",EDINAURA MORAES DE LIMA WANDERLEY
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000249,1,11,Apartamento,APARTAMENTO LOCALIZADO NO CONJUNTO MEDEIROS NETO III,"15000,00",GENILDA MARIA DA CONCEICAO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000251,1,13,Terreno,SITIO EM MATA GRANDE 2 TAREFAS,"3000,00",GRACILIANO RAMOS ALENCAR DO NASCIMENTO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000251,2,49,Outras aplicações e Investimentos,APLICACOES DE RENDA FIXA,"44724,27",GRACILIANO RAMOS ALENCAR DO NASCIMENTO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000253,1,12,Casa,CASA RESIDENCIAL PROPRIA LOCALIZADA NO BAIRRO DO JACINTINHO RUA PLANALTO MANGABEIRA 79,"60000,00",JOSE DOMINGOS SILVA BANGA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,1,13,Terreno,TERRENO NA ESTRADA DE SANTA AMELIA TABULEIRO DO MARTINS MACEIO AL,"35000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO KOMBI ANO 85 86 PLACA MUN 9750 AL,"4000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO KOMBI ANO 94 STAND PLACA MUG 7674 AL,"5000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,4,13,Terreno,TERRENO SITUADO AS MARGENS DA LAGOA MUNDAU FERNAO VELHO MACEIO AL,"10000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,5,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",CAMINHAO VW ANO 1986 PLACA MUP 2431 AL,"13000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,6,12,Casa,CASA COM TERRENO LOCALIZADA NA VILA GOIABEIRAS FERNAO VELHO MACEIO ALAGOAS,"7000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,7,12,Casa,CASA LOCALIZADA NA VILA GOIABEIRAS FERNAO VELHO MACEIO,"9000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,8,13,Terreno,TERRENO GRANJA GOIABEIRAS LOCALIZADO NA VILA GOIABEIRAS FERNAO VELHO MACEIO AL,"10000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,9,11,Apartamento,APARTAMENTO LOCALIZADO NA AV COMENDADOR PALMEIRA NO BAIRRO DO FAROL MACEIO ALAGOAS PAGAMENTO PARCELADO EM 60 MESES COM 10 INTERCALADAS SINAL E SALDO DE SINAL,"264392,11",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000254,10,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",CAMINHAO C FECHADA DIESEL M BENZ L 708 E ANO 88 PLACA KCT 4518 AL,"15000,00",JOSE REGIS BARROS CAVALCANTE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000255,1,39,Outras participações societárias,PARTICIPACAO NO CAPITAL SOCIAL AGRESTE COMBUSTIVEIS E SERVICOS LTDA,"250000,00",JOSE ROBERTO ARAUJO DE MELO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000255,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",ONIBUS ANO 95 TIPO GV MARCOPOLO PLACA KNG 3821,"45000,00",JOSE ROBERTO ARAUJO DE MELO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000257,1,12,Casa,CASA RESIDENCIAL LOCALIZADA NA RUA SAO FRANCISCO 188 VERGEL DO LAGO.,"60000,00",JOSENILDO JOSE DA SILVA OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,1,73,Fundo de capitalização,BRADESCO CAPITALIZACAO S A,"5525,56",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,2,41,Caderneta de poupança,POUPANCA OURO BANCO DO BRASIL S A,"1195,21",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,3,73,Fundo de capitalização,BRASILCAP CAPITALIZACAO S A EM NOME DO DEPENDENTE SAMEA MAYRA BATINGA DE OLIVEIRA BARBOSA,"4044,49",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,4,73,Fundo de capitalização,BRASILCAP CAPITALIZACAO S A EM NOME DO DEPENDENTE MARCOS GERONIMO BATINGA DE OLIVEIRA BARBOSA,"4044,49",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,5,73,Fundo de capitalização,BRASILCAP CAPITALIZACAO S A EM NOME DO DEPENDENTE PAULO HENRIQUE SANTANA DE OLIVEIRA BARBOSA,"4044,49",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,6,41,Caderneta de poupança,POUPANCA BANCO BRASIL,"369,97",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000259,7,63,Dinheiro em espécie - moeda nacional,DINHEIRO EM ESPECIE,"71000,00",MARCOS ANTONIO DE OLIVEIRA BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000262,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO FORD FIESTA ANO 2004,"22000,00",MARIA JOSE DOS SANTOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000263,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO GOL WG ANO 2010 2011,"37000,00",MARIA JOSE TEREZA SIMOES MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000263,2,13,Terreno,TERRENO,"70000,00",MARIA JOSE TEREZA SIMOES MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000264,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO AUTOMOTOR CORSA HATCH JOY PLACA MVF 4952,"30990,00",MARIA PATRICIA PINTO SANTOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000265,1,39,Outras participações societárias,PARTICIPACAO NO CAPITAL SOCIAL DA FIRMA CIDADANIA COMUNICACOES LTDA,"8000,00",MARILUSIO DE FRANCA MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000265,2,63,Dinheiro em espécie - moeda nacional,DINHEIRO EM ESPECIE,"82950,00",MARILUSIO DE FRANCA MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000265,3,41,Caderneta de poupança,SALDO EM CONTA POUPANCA BANCO DO BRASIL S A,"0,44",MARILUSIO DE FRANCA MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000265,4,61,Depósito bancário em conta corrente no País,CONTA CORRENTE BANCO DO BRASIL S A,"1866,07",MARILUSIO DE FRANCA MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000265,5,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO RENAULT CLIO ANO 2003 PLACA MYJ 8161,"15000,00",MARILUSIO DE FRANCA MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000265,6,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO GM MERIVA MAXX ANO 2008 PLACA NLV 4611,"43500,00",MARILUSIO DE FRANCA MOURA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000267,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO GOL COR PRETA ANO 2008,"29600,00",RONALDO LUZ
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000267,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO AUTOMOTOR,"34430,34",RONALDO LUZ
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000268,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",AUTOMOVEL CORSA PLACA MUR 4370,"11000,00",SEBASTIAO COSTA NETO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000270,1,41,Caderneta de poupança,POUPANCA OURO BANCO DO BRASIL,"18,32",SILVANIO BARBOSA DOS SANTOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000270,2,49,Outras aplicações e Investimentos,APARTAMENTO DO PROGRAMA DE ARRENDAMENTO RESIDENCIAL LOCALIZADO NA AV CACHOEIRA DO MEIRIM CENTRAL PARK 420 TABULEIRO DOS MARTINS MACEIO VALOR DAS PARCELAS PAGAS,"2034,32",SILVANIO BARBOSA DOS SANTOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000270,3,61,Depósito bancário em conta corrente no País,CONTA CORRENTE BANCO DO BRASIL S A,"8228,32",SILVANIO BARBOSA DOS SANTOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000271,1,12,Casa,CASA RESIDENCIAL LOCALIZA NA RUA PROJETADA CENTRO FEIRA GRANDE ALAGOAS,"120000,00",TELMO SOARES DE LIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000272,1,11,Apartamento,APARTAMENTO NO CONJUNTO ARTEMISIA,"30000,00",VENANCIO DOS ANJOS TELES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000274,1,12,Casa,CASA RESIDENCIAL,"100000,00",JOAQUIM ANTONIO DE CARVALHO BRITO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000274,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",TOYOTA HILUX,"56000,00",JOAQUIM ANTONIO DE CARVALHO BRITO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,AL,AL,ALAGOAS,20000000275,1,45,"Aplicação de renda fixa (CDB, RDB e outros)",APLICACAO EM CDB DI NO BANCO DO BRASIL,"51151,87",EDUARDO BOMFIM GOMES RIBEIRO
